,origin,destination,date,amount,transaction-type,x,y
315,4896564712924756,472,2020-10-05 07:01:56,39,money,-111.81576999999999,40.691340000000025
316,374088506260580,23,2020-10-01 13:10:10,22,money,-89.04104049999995,35.478586000000064
317,374088506260580,193,2020-09-30 12:06:23,7,money,-89.04104049999995,35.478586000000064
318,374088506260580,217,2020-09-14 07:20:29,35,money,-89.04104049999995,35.478586000000064
319,374088506260580,90,2020-09-18 03:27:19,43,money,-89.04104049999995,35.478586000000064
320,374088506260580,132,2020-09-24 22:22:02,34,money,-89.04104049999995,35.478586000000064
321,4677570929420800683,464,2020-10-07 04:31:01,41,money,-69.96693499999998,41.78482500000007
322,4677570929420800683,196,2020-09-11 06:44:17,13,money,-69.96693499999998,41.78482500000007
323,4677570929420800683,392,2020-09-24 14:41:49,30,money,-69.96693499999998,41.78482500000007
324,4677570929420800683,317,2020-09-27 04:19:06,49,money,-69.96693499999998,41.78482500000007
325,4677570929420800683,115,2020-09-30 06:35:16,8,money,-69.96693499999998,41.78482500000007
326,4677570929420800683,404,2020-09-09 16:56:04,36,money,-69.96693499999998,41.78482500000007
327,4677570929420800683,26,2020-09-19 07:21:24,28,money,-69.96693499999998,41.78482500000007
328,4677570929420800683,19,2020-09-10 07:07:05,49,money,-69.96693499999998,41.78482500000007
329,3541739801971741,140,2020-10-07 16:24:30,12,money,-93.45324999999997,43.36273500000004
330,3541739801971741,449,2020-09-25 12:01:34,44,money,-93.45324999999997,43.36273500000004
331,3541739801971741,89,2020-09-08 11:45:59,42,money,-93.45324999999997,43.36273500000004
332,3541739801971741,156,2020-09-27 13:19:56,29,money,-93.45324999999997,43.36273500000004
333,3541739801971741,309,2020-09-30 20:40:59,18,money,-93.45324999999997,43.36273500000004
334,5394796744196748,226,2020-09-30 17:37:59,3,money,-97.45209199257758,25.8925979937858
335,5394796744196748,261,2020-09-10 07:47:15,40,money,-97.45209199257758,25.8925979937858
336,5394796744196748,395,2020-09-22 18:37:22,18,money,-97.45209199257758,25.8925979937858
337,5394796744196748,499,2020-09-25 10:15:28,33,money,-97.45209199257758,25.8925979937858
338,5394796744196748,191,2020-09-10 01:35:41,40,money,-97.45209199257758,25.8925979937858
339,5394796744196748,174,2020-09-25 16:12:08,18,money,-97.45209199257758,25.8925979937858
340,5394796744196748,431,2020-10-05 21:03:58,43,money,-97.45209199257758,25.8925979937858
341,5394796744196748,41,2020-09-14 14:41:19,1,money,-97.45209199257758,25.8925979937858
342,4677201893758130526,242,2020-09-09 23:52:15,13,money,-75.5140609432152,38.97687714126344
343,4677201893758130526,204,2020-09-14 12:41:56,17,money,-75.5140609432152,38.97687714126344
344,4677201893758130526,197,2020-09-29 00:47:36,23,money,-75.5140609432152,38.97687714126344
345,4677201893758130526,164,2020-09-10 12:34:52,37,money,-75.5140609432152,38.97687714126344
346,4677201893758130526,26,2020-10-01 22:23:26,13,money,-75.5140609432152,38.97687714126344
347,4677201893758130526,427,2020-09-22 18:21:41,22,money,-75.5140609432152,38.97687714126344
348,213123836205610,485,2020-10-04 00:54:15,30,money,-85.40758999238761,43.3656962200876
349,213123836205610,192,2020-10-05 03:49:33,32,money,-85.40758999238761,43.3656962200876
350,213123836205610,75,2020-09-26 12:31:11,26,money,-85.40758999238761,43.3656962200876
351,213123836205610,131,2020-09-22 22:57:01,12,money,-85.40758999238761,43.3656962200876
352,213123836205610,403,2020-10-05 08:05:32,46,money,-85.40758999238761,43.3656962200876
353,213123836205610,176,2020-09-08 22:39:04,26,money,-85.40758999238761,43.3656962200876
354,213123836205610,456,2020-10-02 22:14:28,4,money,-85.40758999238761,43.3656962200876
355,4613682496546868,477,2020-09-19 15:44:02,41,money,43.25761580500006,27.69400500000006
356,4613682496546868,40,2020-10-03 23:04:13,2,money,43.25761580500006,27.69400500000006
357,4613682496546868,113,2020-09-17 06:23:54,37,money,43.25761580500006,27.69400500000006
358,4613682496546868,53,2020-09-10 01:06:39,20,money,43.25761580500006,27.69400500000006
359,4613682496546868,158,2020-09-15 17:26:20,39,money,43.25761580500006,27.69400500000006
360,5116481207492234,444,2020-09-22 06:02:19,27,money,-82.13766727768356,39.59208103763671
361,5116481207492234,284,2020-09-20 19:09:57,47,money,-82.13766727768356,39.59208103763671
362,5116481207492234,477,2020-10-01 19:16:11,16,money,-82.13766727768356,39.59208103763671
363,4573044344960,120,2020-09-13 05:11:18,24,money,-46.689605696999934,-23.62897499999997
364,4573044344960,331,2020-09-12 06:21:21,38,money,-46.689605696999934,-23.62897499999997
365,4573044344960,165,2020-09-22 11:20:07,40,money,-46.689605696999934,-23.62897499999997
366,4573044344960,60,2020-09-12 16:23:23,25,money,-46.689605696999934,-23.62897499999997
367,4573044344960,381,2020-10-03 16:58:33,39,money,-46.689605696999934,-23.62897499999997
368,6585963615043337,11,2020-09-14 16:00:47,11,money,-71.20811665962347,42.304456259814124
369,6585963615043337,261,2020-10-06 16:32:35,13,money,-71.20811665962347,42.304456259814124
370,6585963615043337,118,2020-09-28 08:27:42,44,money,-71.20811665962347,42.304456259814124
371,6585963615043337,60,2020-09-09 12:57:50,6,money,-71.20811665962347,42.304456259814124
372,6585963615043337,336,2020-09-10 08:58:57,9,money,-71.20811665962347,42.304456259814124
373,6585963615043337,49,2020-10-02 05:53:16,27,money,-71.20811665962347,42.304456259814124
374,6585963615043337,13,2020-09-22 01:27:23,43,money,-71.20811665962347,42.304456259814124
375,6585963615043337,408,2020-09-14 06:56:35,24,money,-71.20811665962347,42.304456259814124
376,6585963615043337,462,2020-09-14 00:19:18,11,money,-71.20811665962347,42.304456259814124
377,4446729092019791,112,2020-09-13 12:55:46,22,money,13.32839000000007,42.846760000000074
378,4446729092019791,134,2020-09-19 01:55:26,23,money,13.32839000000007,42.846760000000074
379,4446729092019791,193,2020-09-16 05:23:36,28,money,13.32839000000007,42.846760000000074
380,4446729092019791,289,2020-09-25 20:52:38,22,money,13.32839000000007,42.846760000000074
381,4446729092019791,367,2020-09-27 14:49:43,16,money,13.32839000000007,42.846760000000074
382,4446729092019791,397,2020-09-26 15:28:30,30,money,13.32839000000007,42.846760000000074
383,4446729092019791,159,2020-10-07 20:28:29,7,money,13.32839000000007,42.846760000000074
384,4446729092019791,274,2020-10-04 12:11:06,3,money,13.32839000000007,42.846760000000074
385,4123393835781173,309,2020-09-11 18:37:57,31,money,34.77750350000008,32.09129775700006
386,4123393835781173,166,2020-09-18 01:23:47,29,money,34.77750350000008,32.09129775700006
387,4123393835781173,412,2020-09-13 14:10:02,9,money,34.77750350000008,32.09129775700006
388,4123393835781173,402,2020-09-29 21:16:50,36,money,34.77750350000008,32.09129775700006
389,4123393835781173,260,2020-09-20 11:33:05,31,money,34.77750350000008,32.09129775700006
390,4123393835781173,110,2020-09-17 08:05:22,20,money,34.77750350000008,32.09129775700006
391,4123393835781173,285,2020-09-25 05:54:30,48,money,34.77750350000008,32.09129775700006
392,4123393835781173,310,2020-09-20 21:14:37,14,money,34.77750350000008,32.09129775700006
393,4123393835781173,325,2020-09-15 09:32:55,19,money,34.77750350000008,32.09129775700006
394,4123393835781173,234,2020-09-29 05:39:12,20,money,34.77750350000008,32.09129775700006
395,30132513014014,131,2020-10-08 05:42:52,20,money,-81.13563401677442,41.69937599063823
396,30132513014014,301,2020-09-21 10:31:39,43,money,-81.13563401677442,41.69937599063823
397,30132513014014,15,2020-09-22 02:41:26,8,money,-81.13563401677442,41.69937599063823
398,30132513014014,321,2020-10-04 04:34:27,44,money,-81.13563401677442,41.69937599063823
399,30132513014014,50,2020-09-19 17:07:39,1,money,-81.13563401677442,41.69937599063823
400,30132513014014,1,2020-09-23 11:41:07,9,money,-81.13563401677442,41.69937599063823
401,30132513014014,91,2020-09-14 19:37:54,40,money,-81.13563401677442,41.69937599063823
402,340334436673703,325,2020-09-12 10:37:15,39,money,-95.13566039999995,47.51977470000003
403,340334436673703,186,2020-10-04 17:07:54,12,money,-95.13566039999995,47.51977470000003
404,340334436673703,102,2020-09-13 14:16:51,40,money,-95.13566039999995,47.51977470000003
405,340334436673703,229,2020-09-16 07:14:03,34,money,-95.13566039999995,47.51977470000003
406,340334436673703,394,2020-09-23 00:13:52,11,money,-95.13566039999995,47.51977470000003
407,340334436673703,263,2020-09-20 18:53:14,7,money,-95.13566039999995,47.51977470000003
408,4630258471934012,41,2020-10-06 12:16:59,35,money,-47.22677730799995,-22.84535999999997
409,4630258471934012,372,2020-09-09 10:36:26,41,money,-47.22677730799995,-22.84535999999997
410,4630258471934012,258,2020-09-28 16:59:24,27,money,-47.22677730799995,-22.84535999999997
411,4630258471934012,44,2020-09-11 10:19:48,39,money,-47.22677730799995,-22.84535999999997
412,4630258471934012,307,2020-10-03 18:55:38,13,money,-47.22677730799995,-22.84535999999997
413,4630258471934012,227,2020-09-30 04:38:26,18,money,-47.22677730799995,-22.84535999999997
414,4630258471934012,251,2020-09-22 19:59:52,35,money,-47.22677730799995,-22.84535999999997
415,4630258471934012,471,2020-10-07 09:54:38,27,money,-47.22677730799995,-22.84535999999997
416,4630258471934012,471,2020-09-25 21:31:50,37,money,-47.22677730799995,-22.84535999999997
417,4630258471934012,64,2020-09-18 23:32:10,45,money,-47.22677730799995,-22.84535999999997
418,3534025912208689,328,2020-09-10 16:57:43,50,money,-81.25727254045242,41.707361062818215
419,3534025912208689,275,2020-10-02 10:53:56,6,money,-81.25727254045242,41.707361062818215
420,3534025912208689,397,2020-09-22 02:38:15,9,money,-81.25727254045242,41.707361062818215
421,3534025912208689,412,2020-09-24 05:14:46,29,money,-81.25727254045242,41.707361062818215
422,3534025912208689,126,2020-09-29 05:02:08,8,money,-81.25727254045242,41.707361062818215
423,3534025912208689,212,2020-09-30 06:55:54,46,money,-81.25727254045242,41.707361062818215
424,3534025912208689,298,2020-09-19 21:15:02,21,money,-81.25727254045242,41.707361062818215
425,3534025912208689,188,2020-09-12 16:15:11,12,money,-81.25727254045242,41.707361062818215
426,3534025912208689,33,2020-09-22 08:30:20,36,money,-81.25727254045242,41.707361062818215
427,4644326152237858,187,2020-09-14 05:35:59,10,money,14.59170255500004,48.50505500000003
428,4644326152237858,82,2020-10-06 13:18:17,25,money,14.59170255500004,48.50505500000003
429,4644326152237858,450,2020-09-12 15:09:19,2,money,14.59170255500004,48.50505500000003
430,2410844735063043,109,2020-10-01 13:17:17,22,money,-5.386079999999936,42.654054261000056
431,2410844735063043,111,2020-09-21 16:54:19,34,money,-5.386079999999936,42.654054261000056
432,180001103880852,5,2020-09-17 02:22:42,50,money,-96.74118069999997,30.295259900000076
433,180001103880852,29,2020-09-28 19:00:52,10,money,-96.74118069999997,30.295259900000076
434,180001103880852,474,2020-09-17 04:59:53,12,money,-96.74118069999997,30.295259900000076
435,180001103880852,296,2020-10-08 02:50:26,32,money,-96.74118069999997,30.295259900000076
436,180001103880852,94,2020-09-12 00:35:58,5,money,-96.74118069999997,30.295259900000076
437,180001103880852,178,2020-09-21 03:34:43,10,money,-96.74118069999997,30.295259900000076
438,4480114750736501753,280,2020-09-09 07:01:14,46,money,-100.34942780299997,25.71783000000005
439,4480114750736501753,140,2020-10-03 04:09:52,27,money,-100.34942780299997,25.71783000000005
440,4921401851846580359,405,2020-09-17 06:56:44,15,money,-99.14296999999999,36.43486000000007
441,3575710418636422,386,2020-10-05 04:00:26,10,money,-88.30538457278851,42.005794376696706
442,3575710418636422,447,2020-10-05 17:37:28,1,money,-88.30538457278851,42.005794376696706
443,3575710418636422,38,2020-09-24 18:08:24,41,money,-88.30538457278851,42.005794376696706
444,5351074771863411,100,2020-09-26 17:13:40,32,money,-81.18367999999998,39.640900000000045
445,5351074771863411,274,2020-09-28 10:38:44,6,money,-81.18367999999998,39.640900000000045
446,5351074771863411,298,2020-09-18 03:15:52,34,money,-81.18367999999998,39.640900000000045
447,5351074771863411,423,2020-09-19 20:38:54,42,money,-81.18367999999998,39.640900000000045
448,5351074771863411,15,2020-09-24 02:32:02,30,money,-81.18367999999998,39.640900000000045
449,5351074771863411,380,2020-09-11 01:15:00,2,money,-81.18367999999998,39.640900000000045
450,5351074771863411,145,2020-09-24 18:16:55,15,money,-81.18367999999998,39.640900000000045
451,675928983617,102,2020-09-23 04:51:58,46,money,-90.43307678483636,41.535792918026246
452,675928983617,461,2020-10-06 12:28:29,48,money,-90.43307678483636,41.535792918026246
453,675928983617,483,2020-10-03 02:05:39,40,money,-90.43307678483636,41.535792918026246
454,675928983617,487,2020-09-20 12:18:29,28,money,-90.43307678483636,41.535792918026246
455,675928983617,347,2020-09-22 04:29:00,31,money,-90.43307678483636,41.535792918026246
456,675928983617,477,2020-09-28 19:29:33,38,money,-90.43307678483636,41.535792918026246
457,675928983617,165,2020-10-03 13:10:03,16,money,-90.43307678483636,41.535792918026246
458,675928983617,4,2020-09-20 11:32:46,17,money,-90.43307678483636,41.535792918026246
459,3547686368599858,251,2020-09-13 07:15:28,33,money,-86.30575999999996,34.065645000000075
460,3547686368599858,76,2020-09-13 11:56:03,43,money,-86.30575999999996,34.065645000000075
461,3547686368599858,228,2020-09-21 05:05:55,22,money,-86.30575999999996,34.065645000000075
462,3547686368599858,281,2020-09-25 14:24:11,50,money,-86.30575999999996,34.065645000000075
463,3547686368599858,424,2020-09-14 15:25:02,15,money,-86.30575999999996,34.065645000000075
464,3547686368599858,163,2020-10-05 10:06:38,18,money,-86.30575999999996,34.065645000000075
465,2286110028189726,322,2020-09-22 09:35:13,46,money,-110.41873279999999,39.547173100000066
466,2286110028189726,248,2020-10-02 21:41:21,26,money,-110.41873279999999,39.547173100000066
467,2286110028189726,145,2020-10-03 18:17:26,20,money,-110.41873279999999,39.547173100000066
468,6553427755617266,135,2020-09-17 15:16:29,4,money,-8.57400999999993,52.072640000000035
469,6553427755617266,250,2020-10-03 22:25:19,29,money,-8.57400999999993,52.072640000000035
470,6553427755617266,221,2020-09-23 10:20:08,14,money,-8.57400999999993,52.072640000000035
471,6553427755617266,391,2020-10-01 19:18:40,42,money,-8.57400999999993,52.072640000000035
472,6553427755617266,22,2020-10-08 05:02:13,45,money,-8.57400999999993,52.072640000000035
473,6553427755617266,277,2020-09-27 10:34:42,14,money,-8.57400999999993,52.072640000000035
474,6553427755617266,455,2020-10-01 09:58:46,26,money,-8.57400999999993,52.072640000000035
475,6553427755617266,304,2020-09-09 23:36:13,7,money,-8.57400999999993,52.072640000000035
476,6553427755617266,282,2020-09-18 10:08:14,9,money,-8.57400999999993,52.072640000000035
477,6553427755617266,20,2020-09-25 13:36:20,37,money,-8.57400999999993,52.072640000000035
478,4448712877254757,384,2020-09-19 08:16:24,42,money,-81.96730999999994,33.47141000000005
479,4448712877254757,194,2020-09-11 12:29:20,48,money,-81.96730999999994,33.47141000000005
480,4448712877254757,348,2020-09-08 15:49:32,44,money,-81.96730999999994,33.47141000000005
481,4448712877254757,488,2020-09-16 10:15:08,27,money,-81.96730999999994,33.47141000000005
482,4448712877254757,118,2020-09-24 04:32:43,32,money,-81.96730999999994,33.47141000000005
483,4448712877254757,25,2020-09-16 09:30:46,23,money,-81.96730999999994,33.47141000000005
484,4448712877254757,261,2020-09-22 08:37:20,9,money,-81.96730999999994,33.47141000000005
485,4448712877254757,272,2020-10-04 22:02:38,45,money,-81.96730999999994,33.47141000000005
486,4448712877254757,353,2020-09-15 09:50:28,8,money,-81.96730999999994,33.47141000000005
487,4440301483393437478,465,2020-10-07 22:22:00,34,money,-120.87373999999994,39.471550000000036
488,4440301483393437478,356,2020-10-04 18:24:16,3,money,-120.87373999999994,39.471550000000036
489,4440301483393437478,252,2020-10-03 22:53:18,25,money,-120.87373999999994,39.471550000000036
490,4440301483393437478,241,2020-09-08 13:01:29,37,money,-120.87373999999994,39.471550000000036
491,4440301483393437478,365,2020-09-11 19:30:58,45,money,-120.87373999999994,39.471550000000036
492,4440301483393437478,422,2020-10-05 12:59:23,26,money,-120.87373999999994,39.471550000000036
493,4435901782930776,6,2020-09-20 19:06:44,45,money,-42.037976293999975,-19.51619999999997
494,6522082106273893,308,2020-09-18 23:50:31,17,money,-97.28708309999996,27.668407600000023
495,6522082106273893,66,2020-09-25 02:54:50,18,money,-97.28708309999996,27.668407600000023
496,6522082106273893,403,2020-09-13 01:27:34,26,money,-97.28708309999996,27.668407600000023
497,6522082106273893,243,2020-09-17 16:52:30,17,money,-97.28708309999996,27.668407600000023
498,6522082106273893,176,2020-09-14 00:59:54,22,money,-97.28708309999996,27.668407600000023
499,6522082106273893,478,2020-09-18 00:29:47,11,money,-97.28708309999996,27.668407600000023
500,2392521183401667,465,2020-09-19 01:14:59,16,money,11.505673663000039,49.60239000000007
501,4684985584726712,171,2020-10-03 05:08:59,15,money,-89.84520999999995,19.749420000000043
502,4684985584726712,198,2020-09-30 06:37:56,35,money,-89.84520999999995,19.749420000000043
503,4684985584726712,385,2020-09-20 07:48:24,50,money,-89.84520999999995,19.749420000000043
504,4684985584726712,65,2020-09-30 10:07:45,9,money,-89.84520999999995,19.749420000000043
505,4684985584726712,280,2020-09-19 04:55:50,8,money,-89.84520999999995,19.749420000000043
506,4684985584726712,428,2020-09-22 00:00:49,15,money,-89.84520999999995,19.749420000000043
507,4684985584726712,202,2020-09-17 12:01:13,12,money,-89.84520999999995,19.749420000000043
508,4684985584726712,375,2020-09-20 06:29:18,35,money,-89.84520999999995,19.749420000000043
509,4684985584726712,203,2020-09-22 05:16:13,47,money,-89.84520999999995,19.749420000000043
510,4684985584726712,279,2020-09-30 13:33:18,41,money,-89.84520999999995,19.749420000000043
511,4602812858982,291,2020-10-05 01:21:56,24,money,31.438271605000068,40.92215465700008
512,4602812858982,163,2020-09-30 17:35:35,9,money,31.438271605000068,40.92215465700008
513,4602812858982,349,2020-09-09 11:51:50,24,money,31.438271605000068,40.92215465700008
514,4602812858982,245,2020-09-11 01:57:02,29,money,31.438271605000068,40.92215465700008
515,3554284095755074,314,2020-09-19 12:09:14,34,money,-91.44459243299997,47.63953118100005
516,3554284095755074,474,2020-10-08 05:20:06,32,money,-91.44459243299997,47.63953118100005
517,3554284095755074,212,2020-09-23 02:29:38,6,money,-91.44459243299997,47.63953118100005
518,180063459528170,14,2020-10-05 03:11:33,21,money,-121.88519249999996,37.594629800000064
519,180063459528170,294,2020-09-17 22:54:45,39,money,-121.88519249999996,37.594629800000064
520,180063459528170,428,2020-10-01 22:33:02,38,money,-121.88519249999996,37.594629800000064
521,180063459528170,470,2020-09-26 12:50:17,12,money,-121.88519249999996,37.594629800000064
522,180063459528170,412,2020-09-28 20:22:44,35,money,-121.88519249999996,37.594629800000064
523,180063459528170,393,2020-09-27 02:34:03,1,money,-121.88519249999996,37.594629800000064
524,180063459528170,96,2020-10-05 09:19:52,48,money,-121.88519249999996,37.594629800000064
525,30038554849210,38,2020-10-01 20:42:52,7,money,-87.41428918976659,41.48960654582633
526,30038554849210,497,2020-09-28 18:37:43,11,money,-87.41428918976659,41.48960654582633
527,30038554849210,122,2020-10-05 06:54:22,4,money,-87.41428918976659,41.48960654582633
528,30038554849210,281,2020-10-06 16:02:22,39,money,-87.41428918976659,41.48960654582633
529,3580647264991548,260,2020-09-25 12:27:05,28,money,-95.41928999999999,30.08453000000003
530,3580647264991548,276,2020-09-26 14:58:55,42,money,-95.41928999999999,30.08453000000003
531,372332150978879,443,2020-09-22 21:28:34,30,money,-78.09070999999994,36.31382000000008
532,372332150978879,189,2020-09-23 16:31:18,37,money,-78.09070999999994,36.31382000000008
533,372332150978879,42,2020-09-30 07:20:43,37,money,-78.09070999999994,36.31382000000008
534,213156593987392,426,2020-09-25 00:34:19,46,money,-46.53299149999998,-23.57023812799997
535,4251508795312289,306,2020-09-29 21:03:46,7,money,-91.50816999999995,35.362630000000024
536,4251508795312289,178,2020-09-08 14:38:36,11,money,-91.50816999999995,35.362630000000024
537,4251508795312289,467,2020-10-04 08:51:51,19,money,-91.50816999999995,35.362630000000024
538,4251508795312289,464,2020-09-26 06:28:46,11,money,-91.50816999999995,35.362630000000024
539,4251508795312289,24,2020-09-20 22:15:32,20,money,-91.50816999999995,35.362630000000024
540,4251508795312289,7,2020-09-28 03:08:47,25,money,-91.50816999999995,35.362630000000024
541,4251508795312289,369,2020-10-04 11:13:09,2,money,-91.50816999999995,35.362630000000024
542,4251508795312289,90,2020-09-21 14:36:15,16,money,-91.50816999999995,35.362630000000024
543,4251508795312289,418,2020-09-11 11:24:25,43,money,-91.50816999999995,35.362630000000024
544,4337180543185233783,108,2020-10-01 06:18:21,46,money,-122.89212722335694,45.3225410348627
545,4337180543185233783,477,2020-10-05 11:18:25,26,money,-122.89212722335694,45.3225410348627
546,4031718046403,327,2020-10-02 14:50:58,16,money,-71.63904455193855,42.716808825174155
547,4031718046403,316,2020-09-29 13:50:01,27,money,-71.63904455193855,42.716808825174155
548,4031718046403,252,2020-09-27 13:32:21,40,money,-71.63904455193855,42.716808825174155
549,4557952652679920,449,2020-09-19 01:12:56,23,money,-74.56108859999995,40.045961600000055
550,4557952652679920,117,2020-09-24 19:02:37,26,money,-74.56108859999995,40.045961600000055
551,4557952652679920,131,2020-09-29 20:57:55,50,money,-74.56108859999995,40.045961600000055
552,4557952652679920,334,2020-09-12 16:27:32,27,money,-74.56108859999995,40.045961600000055
553,4557952652679920,457,2020-09-09 07:56:09,28,money,-74.56108859999995,40.045961600000055
554,4557952652679920,227,2020-09-26 14:45:11,17,money,-74.56108859999995,40.045961600000055
555,4557952652679920,282,2020-10-04 22:17:43,5,money,-74.56108859999995,40.045961600000055
556,4557952652679920,151,2020-09-28 20:23:44,29,money,-74.56108859999995,40.045961600000055
557,2720200739384973,52,2020-09-26 13:37:36,27,money,-106.69772889999996,35.087492000000054
558,2720200739384973,473,2020-10-02 00:55:53,9,money,-106.69772889999996,35.087492000000054
559,2720200739384973,316,2020-10-05 23:22:55,24,money,-106.69772889999996,35.087492000000054
560,2720200739384973,432,2020-09-27 03:28:34,25,money,-106.69772889999996,35.087492000000054
561,2720200739384973,105,2020-09-28 17:39:46,32,money,-106.69772889999996,35.087492000000054
562,2720200739384973,273,2020-09-28 02:14:47,24,money,-106.69772889999996,35.087492000000054
563,2720200739384973,35,2020-10-07 18:08:42,47,money,-106.69772889999996,35.087492000000054
564,2720200739384973,6,2020-09-11 20:07:13,36,money,-106.69772889999996,35.087492000000054
565,2720200739384973,139,2020-09-27 19:17:26,37,money,-106.69772889999996,35.087492000000054
566,2720200739384973,428,2020-09-08 19:25:55,16,money,-106.69772889999996,35.087492000000054
567,180029917043417,389,2020-09-26 21:47:34,42,money,-108.27424810071282,34.91559736264923
568,180029917043417,169,2020-09-20 02:37:00,26,money,-108.27424810071282,34.91559736264923
569,180029917043417,402,2020-09-11 03:41:55,29,money,-108.27424810071282,34.91559736264923
570,180029917043417,342,2020-09-12 11:50:03,30,money,-108.27424810071282,34.91559736264923
571,180029917043417,465,2020-10-03 03:31:50,23,money,-108.27424810071282,34.91559736264923
572,180029917043417,107,2020-09-30 04:14:25,27,money,-108.27424810071282,34.91559736264923
573,4469748600114,459,2020-09-24 01:19:59,49,money,-105.67225997600345,33.353749985505715
574,4469748600114,203,2020-09-13 22:32:59,29,money,-105.67225997600345,33.353749985505715
575,4469748600114,227,2020-09-10 15:45:04,41,money,-105.67225997600345,33.353749985505715
576,4592404321521908,82,2020-10-02 05:47:01,5,money,-75.73688029999994,39.78712960000007
577,4592404321521908,192,2020-09-11 12:19:41,50,money,-75.73688029999994,39.78712960000007
578,4592404321521908,448,2020-09-29 21:19:29,38,money,-75.73688029999994,39.78712960000007
579,4592404321521908,268,2020-10-02 16:03:29,10,money,-75.73688029999994,39.78712960000007
580,4592404321521908,427,2020-09-28 09:04:52,17,money,-75.73688029999994,39.78712960000007
581,4592404321521908,174,2020-10-06 15:53:58,17,money,-75.73688029999994,39.78712960000007
582,4592404321521908,96,2020-09-12 23:33:39,8,money,-75.73688029999994,39.78712960000007
583,213138089606157,199,2020-09-09 06:50:01,11,money,18.500699968310386,-33.946690007088094
584,213138089606157,143,2020-10-06 00:07:58,18,money,18.500699968310386,-33.946690007088094
585,213138089606157,261,2020-09-18 11:02:59,40,money,18.500699968310386,-33.946690007088094
586,4867666345972272191,370,2020-10-07 20:12:55,47,money,-69.90537169539924,43.91663229634748
587,4867666345972272191,327,2020-09-28 05:16:54,45,money,-69.90537169539924,43.91663229634748
588,4867666345972272191,186,2020-10-07 11:50:14,41,money,-69.90537169539924,43.91663229634748
589,4867666345972272191,396,2020-09-24 09:41:13,48,money,-69.90537169539924,43.91663229634748
590,4867666345972272191,25,2020-10-03 18:46:51,6,money,-69.90537169539924,43.91663229634748
591,4867666345972272191,24,2020-09-17 15:01:18,19,money,-69.90537169539924,43.91663229634748
592,4867666345972272191,44,2020-09-09 04:20:00,4,money,-69.90537169539924,43.91663229634748
593,4867666345972272191,494,2020-09-08 11:04:34,50,money,-69.90537169539924,43.91663229634748
594,3563381076719878,229,2020-10-05 21:31:40,17,money,-99.97114606299999,16.960945000000038
595,3563381076719878,432,2020-09-11 04:25:05,23,money,-99.97114606299999,16.960945000000038
596,3563381076719878,15,2020-10-01 09:30:25,41,money,-99.97114606299999,16.960945000000038
597,3563381076719878,261,2020-09-09 09:29:38,26,money,-99.97114606299999,16.960945000000038
598,3563381076719878,479,2020-09-30 03:52:36,9,money,-99.97114606299999,16.960945000000038
599,3563381076719878,378,2020-09-15 08:08:19,10,money,-99.97114606299999,16.960945000000038
600,6508212944374706,79,2020-09-26 13:22:47,32,money,-105.61259499999994,38.265055000000075
601,6508212944374706,7,2020-09-29 05:25:34,34,money,-105.61259499999994,38.265055000000075
602,3515325639140998,311,2020-09-15 04:35:12,13,money,7.634529124000039,51.19944000000004
603,3515325639140998,236,2020-09-15 21:42:27,43,money,7.634529124000039,51.19944000000004
604,3515325639140998,365,2020-09-13 20:00:03,34,money,7.634529124000039,51.19944000000004
605,3515325639140998,220,2020-10-06 01:27:55,26,money,7.634529124000039,51.19944000000004
606,3515325639140998,354,2020-09-24 12:57:01,37,money,7.634529124000039,51.19944000000004
607,36412773041483,469,2020-09-23 13:42:52,7,money,-85.62133499999999,39.57001500000007
608,36412773041483,349,2020-09-26 10:12:32,50,money,-85.62133499999999,39.57001500000007
609,36412773041483,391,2020-09-16 11:07:32,29,money,-85.62133499999999,39.57001500000007
610,36412773041483,125,2020-10-04 07:15:44,8,money,-85.62133499999999,39.57001500000007
611,2277232346134977,159,2020-10-06 15:20:12,13,money,-72.52835299999998,43.33643660000007
612,2277232346134977,44,2020-10-02 02:55:28,43,money,-72.52835299999998,43.33643660000007
613,6011977236077692,156,2020-09-18 20:28:43,19,money,-84.20580749999993,34.067419200000074
614,6011977236077692,63,2020-10-03 19:52:06,25,money,-84.20580749999993,34.067419200000074
615,6011977236077692,95,2020-09-24 05:31:47,11,money,-84.20580749999993,34.067419200000074
616,6011977236077692,499,2020-09-23 04:18:25,42,money,-84.20580749999993,34.067419200000074
617,6011977236077692,157,2020-09-29 00:39:07,18,money,-84.20580749999993,34.067419200000074
618,6011977236077692,345,2020-09-14 22:43:29,18,money,-84.20580749999993,34.067419200000074
619,6011977236077692,248,2020-09-30 15:24:36,12,money,-84.20580749999993,34.067419200000074
620,6011977236077692,54,2020-09-23 23:04:13,29,money,-84.20580749999993,34.067419200000074
621,6011977236077692,389,2020-09-19 20:34:55,4,money,-84.20580749999993,34.067419200000074
622,4987404118716367,452,2020-09-11 13:23:31,41,money,-4.114242771999955,40.67350000000005
623,4987404118716367,202,2020-10-03 14:24:00,43,money,-4.114242771999955,40.67350000000005
624,4987404118716367,260,2020-09-16 07:56:26,45,money,-4.114242771999955,40.67350000000005
625,4987404118716367,112,2020-09-26 16:53:53,4,money,-4.114242771999955,40.67350000000005
626,2708373395557681,491,2020-10-05 19:54:05,16,money,-46.691786401999934,-23.669832999999983
